client_id,symbol,holding_period,total_proceeds_usd,total_cost_basis_usd,net_gain_loss_usd,disallowed_wash_sale_loss_usd,est_tax_liability_usd,lot_count
CL-1236,TEQ-MSFT,short_term,394.95519999999993,1013.0569999999999,-618.1017999999999,0.0,0.0,1
CL-1236,TEQ-NVDA,short_term,4535.1494,3265.8398,1269.3096000000005,0.0,714.1575680000001,5
CL-1236,TREIT-A,short_term,944.4455999999999,384.50160000000005,559.9439999999998,0.0,179.18207999999996,1
CL-1237,TCASH-USD,short_term,2172.1212,2099.1684,72.95280000000002,0.0,23.34489600000001,1
CL-1237,TEQ-NVDA,short_term,1321.2777999999998,3559.4298,0.0,2238.152,0.0,2
CL-1237,TREIT-A,short_term,5899.4595,2494.8503,3404.6092,0.0,1089.474944,3
CL-1238,TCORP-HY,short_term,2140.0603,3036.0351,-895.9748,0.0,0.0,1
CL-1238,TEQ-MSFT,short_term,12016.6197,8144.804900000001,4430.895699999999,559.0808999999999,1417.8866239999998,6
CL-1238,TREIT-A,short_term,937.0417,1135.2949,-198.25320000000008,0.0,0.8236799999999949,2
CL-1239,TBOND-24,short_term,482.9088,222.5344,260.3744,0.0,83.319808,1
CL-1239,TCASH-USD,short_term,309.06,882.9018,-573.8417999999999,0.0,0.0,1
CL-1239,TCORP-HY,short_term,572.3707,410.11300000000006,162.2577,0.0,51.922464000000005,2
CL-1239,TEQ-MSFT,short_term,10387.457,6536.4508,4202.72,351.7138,1344.8704,4
CL-1239,TEQ-NVDA,short_term,5538.037200000001,5662.2534000000005,0.0,124.21620000000053,0.0,2
CL-1240,TCASH-USD,short_term,1316.051,2105.2185,-789.1675,0.0,64.90528,3
CL-1240,TEQ-MSFT,short_term,1276.2631000000001,1731.4262,0.0,455.1631,0.0,1
CL-1240,TEQ-NVDA,short_term,3498.8003,4746.6495,-923.4304000000002,324.4188000000004,0.0,3
CL-1240,TREIT-A,short_term,3052.9377,6045.0143,486.64000000000004,3478.7166,155.72480000000002,4
CL-1241,TBOND-24,short_term,1982.0617,1168.6457,813.4159999999998,0.0,260.29312,2
CL-1241,TCORP-HY,short_term,3245.1876,16428.8208,0.0,13183.6332,0.0,2
CL-1241,TREIT-A,short_term,7772.011699999999,8802.0478,-1030.0361000000005,0.0,692.722624,5
CL-1242,TCASH-USD,short_term,1123.9699,882.0917999999999,241.87810000000002,0.0,135.87216,2
CL-1242,TCORP-HY,short_term,3118.6749999999997,1502.5729999999999,1616.1019999999999,0.0,517.15264,1
CL-1242,TEQ-NVDA,short_term,1936.9851,2297.8863,-360.9012,0.0,554.958624,3
CL-1243,TBOND-24,short_term,834.615,3400.7321999999995,-335.8002999999999,2230.3169,0.0,3
CL-1243,TCASH-USD,short_term,1422.2207999999998,1488.2867999999999,-66.06600000000003,0.0,0.0,1
CL-1243,TCORP-HY,short_term,1214.8600000000001,670.5765,544.2835000000001,0.0,174.17072000000005,1
CL-1243,TEQ-MSFT,short_term,4255.7551,2908.0983000000006,1515.9012000000002,168.24439999999998,485.0883840000001,4
CL-1243,TREIT-A,short_term,3320.0295,3249.498600000001,1526.0149000000001,1455.4840000000008,488.32476800000006,4
CL-1244,TCASH-USD,short_term,1880.7873999999997,1168.9069999999997,711.8803999999999,0.0,227.801728,2
CL-1244,TCORP-HY,short_term,5627.4085,5964.936000000001,0.0,337.5275000000006,0.0,2
CL-1244,TEQ-NVDA,short_term,925.4663999999999,1836.1727999999998,-910.7063999999998,0.0,0.0,2
CL-1244,TREIT-A,short_term,3975.6327,3012.38,963.2526999999997,0.0,527.2271039999999,2
CL-1245,TBOND-24,short_term,1686.817,1542.459,144.35799999999995,0.0,46.19455999999998,1
CL-1245,TEQ-MSFT,short_term,2668.532,2700.6804,0.0,32.14840000000004,0.0,1
CL-1245,TREIT-A,short_term,1156.4061000000002,5044.569600000001,-3888.1634999999997,0.0,0.0,3
CL-1246,TBOND-24,short_term,686.3022,2282.0238,-1595.7215999999999,0.0,0.0,1
CL-1246,TCASH-USD,short_term,1770.5830999999998,3342.4164,-596.4358000000002,975.3975,0.0,2
CL-1246,TCORP-HY,short_term,5131.6206,6509.8817,-661.5875999999996,716.6734999999999,130.35724800000003,4
CL-1246,TEQ-MSFT,short_term,1079.5924,2416.5226000000002,-1336.9302000000002,0.0,0.0,1
CL-1247,TBOND-24,short_term,5810.516,3950.7184,2236.0416,376.24400000000014,715.533312,2
CL-1247,TCASH-USD,short_term,2813.061,31.9933,2781.0677,0.0,889.9416640000001,1
CL-1247,TCORP-HY,short_term,1629.4789,1798.6877,0.0,169.20879999999988,0.0,2
CL-1247,TEQ-MSFT,short_term,1877.3777999999998,3470.7875999999997,-1593.4098,0.0,137.96486399999998,2
CL-1247,TREIT-A,short_term,2808.9988,3497.0475,1237.8235999999997,1925.8723,396.1035519999999,3
CL-1248,TBOND-24,short_term,4951.3312000000005,3094.2995000000005,2286.0175,428.9858,731.5255999999999,4
CL-1248,TCASH-USD,short_term,1094.0796,2620.9141,0.0,1526.8345,0.0,4
CL-1248,TCORP-HY,short_term,677.3633,1208.2461,-530.8828000000001,0.0,0.0,1
CL-1248,TEQ-MSFT,short_term,2356.5281,4082.6056000000003,386.1872000000001,2112.2647,390.990848,5
CL-1248,TEQ-NVDA,short_term,6237.015899999999,4845.2575,2554.5853999999995,1162.827,817.4673279999997,4
CL-1248,TREIT-A,short_term,1360.1034000000002,428.1476,931.9558000000002,0.0,298.2258560000001,2
CL-1249,TBOND-24,short_term,2637.624,11985.343499999999,0.0,9347.7195,0.0,3
CL-1249,TEQ-MSFT,short_term,4387.635,4438.287,248.3675999999998,299.01960000000054,79.47763199999994,2
CL-1249,TREIT-A,short_term,5698.2825,370.20820000000003,5328.0743,0.0,1704.983776,1
